EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,,
5325735,HOLMES CO.,COUNTYWIDE,12/24/2002,755,Thunderstorm Wind,50, ,0,0,10000,0,FL,EST,EG,1146054,C,59,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE,30.88,-85.82,30.88,-85.82,442,,
5325736,WASHINGTON CO.,COUNTYWIDE,12/24/2002,755,Thunderstorm Wind,50, ,0,0,10000,0,FL,EST,EG,1146054,C,133,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE,30.62,-85.67,30.62,-85.67,443,,
5322622,HAMILTON CO.,JASPER,12/24/2002,1125,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1144721,C,47,JAX,0,0,EMERGENCY MANAGER, , , ,6,E,6,E,JASPER,30.52,-82.85,30.52,-82.85,444,,
5322700,SUWANNEE CO.,LIVE OAK,12/24/2002,1127,Flash Flood, , ,0,0,0,0,FL,EST, ,1144728,C,121,JAX,0,0,TRAINED SPOTTER, , , , , , , ,LIVE OAK, , , , ,445,,
5322620,HAMILTON CO.,JASPER,12/24/2002,1130,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1144719,C,47,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,JASPER, , , , ,446,,
5322701,NASSAU CO.,HILLIARD,12/24/2002,1220,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1144729,C,89,JAX,0,0,TRAINED SPOTTER, , , ,2,W,1,E,HILLIARD,30.68,-815.1,30.68,-815.07,447,,
5322766,DUVAL CO.,LAKE SHR,12/24/2002,1245,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1144732,C,31,JAX,0,0,TRAINED SPOTTER, , , ,5,W,5,W,LAKE SHR, , , , ,448,,
5322702,DUVAL CO.,COUNTYWIDE,12/24/2002,1306,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1144730,C,31,JAX,0,0,TRAINED SPOTTER, , , , , , , ,COUNTYWIDE,30.35,-81.72,30.35,-81.72,449,,
5322765,CLAY CO.,KEYSTONE HGTS,12/24/2002,1315,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1144731,C,19,JAX,0,0,TRAINED SPOTTER, , , , , , , ,KEYSTONE HGTS, , , , ,450,,
5322768,CLAY CO.,KEYSTONE HGTS,12/24/2002,1325,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1144734,C,19,JAX,0,0,TRAINED SPOTTER, , , ,5,S,5,S,KEYSTONE HGTS, , , , ,451,,
5322771,CLAY CO.,MIDDLEBURG,12/24/2002,1330,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1144737,C,19,JAX,0,0,AMATEUR RADIO, , , , , , , ,MIDDLEBURG,30.07,-81.87,30.07,-81.87,452,,
5322769,CLAY CO.,KEYSTONE HGTS,12/24/2002,1335,Flood, , ,0,0,0,0,FL,EST, ,1144735,C,19,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,CAMP BLNDG, , , , ,453,,
5322773,ALACHUA CO.,GAINESVILLE NORTH,12/24/2002,1630,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1144739,C,1,JAX,0,0,BROADCAST MEDIA, , , , , , , ,GAINESVILLE NORTH, , , , ,454,,
5322772,MARION CO.,ORANGE LAKE,12/24/2002,1700,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1144738,C,83,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,ORANGE LAKE,29.42,-82.22,29.42,-82.22,455,,
5325636,HILLSBOROUGH CO.,TAMPA,12/24/2002,2100,Flood, , ,0,0,0,0,FL,EST, ,1145584,C,57,TBW,0,0,TRAINED SPOTTER, , , , , , , ,PLANT CITY, , , , ,456,,
5325635,PINELLAS CO.,ST PETERSBURG,12/24/2002,2100,Flood, , ,0,0,25000,0,FL,EST, ,1145584,C,103,TBW,0,0,TRAINED SPOTTER, , , , , , , ,ST PETERSBURG, , , , ,457,,
5325637,POLK CO.,LAKELAND,12/24/2002,2200,Flash Flood, , ,0,0,150000,0,FL,EST, ,1145584,C,105,TBW,0,0,TRAINED SPOTTER, , , , , , , ,LAKELAND, , , , ,458,,
5327066,ESCAMBIA CO.,WARRINGTON,12/31/2002,900,Thunderstorm Wind,50, ,0,0,15000,0,FL,CST,E,1145840,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,WARRINGTON,30.38,-87.27,30.38,-87.27,459,,
5327067,ESCAMBIA CO.,MYRTLE GROVE,12/31/2002,940,Thunderstorm Wind,50, ,0,0,5000,0,FL,CST,E,1145841,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,MYRTLE GROVE,30.42,-87.3,30.42,-87.3,460,,
5327069,OKALOOSA CO.,FLOROSA,12/31/2002,947,Tornado, ,F1,0,0,600000,0,FL,CST, ,1145843,C,91,MOB,0,0,EMERGENCY MANAGER, ,0.5,40, , , , ,FLOROSA,30.42,-86.72,30.42,-86.72,461,,
5325740,PINELLAS CO.,ST PETERSBURG,12/31/2002,1900,Flood, , ,0,0,0,0,FL,EST, ,1145585,C,103,TBW,0,0,TRAINED SPOTTER, , , , , , , ,PINELLAS PARK, , , , ,462,,
5325743,MANATEE CO.,BRADENTON,12/31/2002,1900,Flash Flood, , ,0,0,30000,0,FL,EST, ,1145585,C,81,TBW,0,0,NEWSPAPER, , , , , , , ,PALMETTO, , , , ,463,,
5325738,PASCO CO.,ZEPHYRHILLS,12/31/2002,1900,Flood, , ,0,0,0,0,FL,EST, ,1145585,C,101,TBW,0,0,TRAINED SPOTTER, , , , , , , ,ZEPHYRHILLS, , , , ,464,,
5325739,HERNANDO CO.,BROOKSVILLE,12/31/2002,1900,Flood, , ,0,0,0,0,FL,EST, ,1145585,C,53,TBW,0,0,TRAINED SPOTTER, , , , , , , ,BROOKSVILLE, , , , ,465,,
5325741,HILLSBOROUGH CO.,SOUTH PORTION,12/31/2002,1900,Flash Flood, , ,0,0,100000,0,FL,EST, ,1145585,C,57,TBW,0,0,TRAINED SPOTTER, , , , , , , ,EAST CENTRAL PORTION, , , , ,466,,
5325742,POLK CO.,SOUTH PORTION,12/31/2002,2000,Flash Flood, , ,0,0,90000,0,FL,EST, ,1145585,C,105,TBW,0,0,TRAINED SPOTTER, , , , , , , ,SOUTH PORTION, , , , ,467,,
5325633,SARASOTA CO.,SARASOTA,12/31/2002,2310,Tornado, ,F0,0,0,15000,0,FL,EST, ,1145582,C,115,TBW,0,0,EMERGENCY MANAGER, ,2,30,4,S,4,S,SARASOTA,27.28,-82.53,27.28,-82.53,468,,
